PRIMARY_KEY,CUSTOMER_ID,PR_ID,CUSTOMER,CONCEPT,APPROVER,APP_STATUS,APP_NOTES,APP_DATE,AUDIT_FLAG,SR,PRICE_RULE,VERSION_DATE,SHAREPOINT,ORIG_MOD,ADD_MOD,SUBMIT_DATE,PACKET,SALES_POSTED_OT,SYS_REP,NID,APP_BASE,BASE_NOTES,PTF,DPM_ASS,EXP_DATE,ADJ_DATE,ADJ_NOTES,MOD_TYPE,PRN_ATTACHED,MTRCS_SUBMIT,MTRCS_NOTES,MTRCS_SPLITS,MTRCS_BASE,MTRCS_FREQ,MTRCS_UPCH,MTRCS_AUDIT_N,MTRCS_ITM,MTRCS_BACKUP,MTRCS_DOWNLOAD,MTRCS_POSTED,MTRCS_GRADE
41784,0.0,0-&CFLGOLF,CENTRAL FLORIDA GOLF,CFL GOLF LLC,HEATHER CORLEY,COMPLETED,,2023-10-10,NO,38703933,&CFLGOLF,2023-10-10,Central Florida Golf ,2023-10-09,,2023-10-09 00:00:00,CFLGOLF,YES,22,C022CFLG,NO,,NO,LEAH GRANZOW,2025-12-12 00:00:00,2023-12-12 00:00:00,3% Annual increase ,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41782,0.0,0-&136CNTR,136 CENTER,136 CENTER,TRACEY SMITH,COMPLETED,,2023-10-10,NO,38706926,&136CNTR,2023-10-10,136 Center,2023-10-09,,2023-10-09 00:00:00,136CENTR,NO,58,being created,NO,,NO,DAVID BROUSSARD,2026-10-01 00:00:00,2024-10-01 00:00:00,3% Annual Increase,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41781,0.0,0-&VZHARVE,VIZIENT,VZNT SAVOR HARVEST HOSPITALITY,BECCA MOORE,COMPLETED,,2023-10-13,YES,38703503,&VZHARVE,2023-10-10,VIZIENT,2023-10-09,2023-10-13,2023-10-09 00:00:00,VIZIENT2,YES,OPSITE 075,,NO,,NO,JULIE MEIER,2039-12-31 00:00:00,,,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41777,1908.0,1908-1,STARMARK,STARMARK DPM PRICE RULE LCC,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/25/23; pending OT upload,2023-10-12,NO,38687290,&STARMRK,2023-10-10,Starmark Hospitality,2023-10-09,,2023-10-07 00:00:00,STARMARK,NO,Opsite 195,STRM,NO,,NO,JANIELLE FRETT,2026-08-15 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41776,0.0,0-&GUADALA,GUADALAJARA REST,GUADALAJARA REST NO PRN DPM PR,MARIELLE HENDRIX,COMPLETED,,2023-10-10,NO,38621667,&GUADALA,2023-10-11,Guadalajara Restaurant,2023-10-09,,2023-10-09 00:00:00,GUADALA,NO,49,C049GDRG,NO,,NO,TAMMY ILER,2026-08-28 00:00:00,,,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41774,1760.0,1760-1,SOUTHWEST FOODSERVICE EXCELLENCE (SFE),SOUTHWEST FDSVC EXCELL DPM PR,DUANA STEWART,COMPLETED,Corrections to SUPCs and frequency,2023-10-13,YES,37749962,&SWFSE,2023-08-28,Southwest Foodservice Excellence,2023-10-09,2023-10-13,2023-08-26 00:00:00,SWFDSVC,YES,Kelsie Burrer,SWFX,NO,,NO,MICHELE BROWN,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,0.75
41772,,,,&THE FIN GROUP C073FNGP  LCC,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/25/23; pending OT upload,2023-10-12,NO,38712911,&FINGRP,2023-10-10,Fin Group,2023-10-09,,2023-10-09 00:00:00,FINGROUP,YES,Opsite 073,C073FNGP,NO,,NO,ROBERT CRAIG,2039-12-31 00:00:00,2024-10-01 00:00:00,$0.10/cs on fee/until items,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41771,1205.0,1205-12,SUBWAY,SUBWAY SPOKANE NO PRN ATTACHED,,,in QA box; not assigned,,YES,,&SUBSPOK,2023-10-09,,2023-10-08,,,SUBWAY,,,,,,NO,BRENDA MANFRA,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,FAIL,,,,,0.0
41770,1205.0,1205-10,SUBWAY,SUBWAY JACKSON NO PRN ATTACHED,,,,,YES,,&SUBJACK,2023-10-09,,2023-10-08,,,SUBWAY,,,,,,NO,BRENDA MANFRA,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,FAIL,,,,,0.0
41769,1205.0,1205-11,SUBWAY,SUBWAY ALBANY 13-012 NO PRN AT,,,,,YES,,&SUBALY2,2023-10-09,,2023-10-08,,,SUBWAY,,,,,,NO,BRENDA MANFRA,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,FAIL,,,,,0.0
41768,1205.0,1205-4,SUBWAY,SUBWAY DOERLE NO PRN DPM PR,,,,,YES,,&SUBDOER,2023-10-09,,2023-10-08,,,SUBWAY,,,,,,NO,BRENDA MANFRA,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,FAIL,,,,,0.0
41763,5435.0,5435-1,Bellas Italian Café,BELLAS ITALIAN CAFE,MARIELLE HENDRIX,COMPLETED,,2023-10-09,NO,38660034,&BELITL,2023-10-09,Bellas Italian Café,2023-10-06,,2023-10-06 00:00:00,BELLAITA,YES,37,C037BLIC,NO,,NO,DESIREE RICE,2025-08-15 00:00:00,2024-08-15 00:00:00,3% ANNUAL,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41761,,,,TACO BAMBA TAQUERIA,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/23/23; pending OT upload,2023-10-16,NO,38656895,&TACOBAM,2023-10-08,Taco Bamba,2023-10-06,2023-10-13,2023-09-28 00:00:00,C012TCBB,YES,Opsite 012,C012TCBB,NO,,NO,AUSTIN DWORSKY,2023-10-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,0.8
41757,1136.0,1136-10,RESTAURANT PARTNERS,BELLAS ITALIAN CAFE,MARIELLE HENDRIX,COMPLETED,,2023-10-09,YES,38660034,&BELITL,2023-10-07,Bellas Italian Café,2023-10-06,,2023-10-06 00:00:00,BELLAITA,YES,37,C037BLIC,NO,,NO,DESIREE RICE,2025-08-15 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41755,0.0,0-&PEMANAG,PE MANAGEMENT GROUP,PE MANAGEMENT GROUP,TRACEY SMITH,COMPLETED,,2023-10-07,NO,38640132,&PEMANAG,2023-10-07,PE Management,2023-10-06,,2023-10-06 00:00:00,PEMANAGE,NO,36,Being created,NO,,NO,LEAH GRANZOW,2025-09-21 00:00:00,,none,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,0.9
41748,0.0,0-&NATSON,NATS ON BANK,NATS ON BANK,MARIELLE HENDRIX,COMPLETED,,2023-10-09,NO,38654919,&NATSON,2023-10-07,Nats on Bank,2023-10-06,,2023-10-06 00:00:00,NATSONBK,YES,78,C076NTBK,NO,,NO,JANIELLE FRETT,2026-10-01 00:00:00,2024-10-01 00:00:00,3% ANNUAL,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41747,0.0,0-&CAPOPIZ,CAPO PIZZERIA,CAPO PIZZERIA,MARIELLE HENDRIX,COMPLETED,,2023-10-10,NO,38652327,&CAPOPIZ,2023-10-07,Capos Pizzeria,2023-10-06,2023-10-10,2023-10-06 00:00:00,CAPOPIZZ,YES,13,C013CPPZ,NO,,NO,AUSTIN DWORSKY,2024-10-01 00:00:00,,,NEW,YES,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,0.75
41743,1136.0,1136-11,RESTAURANT PARTNERS,TACO BAMBA TAQUERIA,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/23/23; pending OT upload,2023-10-16,NO,38656895,&TACOBAM,2023-10-07,Taco Bamba,2023-10-06,,2023-09-28 00:00:00,C012TCBB,YES,Opsite 012,C012TCBB,NO,,NO,AUSTIN DWORSKY,2023-10-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL,PASS,PASS,PASS,0.75
41741,1205.0,1205-8,SUBWAY,SUBWAY N ENGLAND NO PRN DPM PR,LAVERNE DOWNING,VOID,Only changed  rounding to N,,NO,,&SUBNNE,2023-10-07,,2023-10-05,,,SUBWAY,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41740,1205.0,1205-9,SUBWAY,SUBWAY OKLAHOMA NO PRN DPM PR,LAVERNE DOWNING,VOID,Only changed  rounding to N,,NO,,&SUBOK,2023-10-07,,2023-10-05,,,SUBWAY,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41739,1205.0,1205-2,SUBWAY,SUBWAY C ILLINOIS NO PRN PR,LAVERNE DOWNING,VOID,Only changed  rounding to N,,NO,,&SUBCILL,2023-10-07,,2023-10-05,,,SUBWAY,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41738,883.0,883-1,GANDOLFOS,&GANDOLFOS DPM LCC PRICE RULE,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/22/23; pending OT upload,2023-10-13,NO,38630477,&GANDOLF,2023-10-07,Gandolfos,2023-10-05,2023-10-12,2023-09-20 00:00:00,GANDOLFO,YES,Opsite 005,GAND,NO,,NO,JESSICA RODRIGUEZ,2039-12-31 00:00:00,2024-09-01 00:00:00,3% annual increase,AMENDMENT,YES,PASS,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,0.9
41737,838.0,838-4,EINSTEIN BAGELS,&EINSTEINS 052 CORP DPM PR,BECCA MOORE,COMPLETED,,2023-10-12,YES,38633384,&ENCP052,2023-10-06,Einstein 052 (Portland),2023-10-05,2023-10-12,2023-10-05 00:00:00,EINSTEIN,YES,opsite 052,ENRG,NO,,NO,NANCY NOYES,2023-12-31 00:00:00,2023-11-06 00:00:00,monthly fuel surcharge,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41736,0.0,0-&SUBNNE,SUBWAY,SUBWAY N ENGLAND NO PRN DPM PR,,VOID,MORE CURRENT VERSION 10/7/23 AVAILABLE,,NO,,&SUBNNE,2023-10-06,,2023-10-05,,,,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41735,0.0,0-&SUBIOWA,SUBWAY,SUBWAY IOWA NO PRN DPM PR,,VOID,MORE CURRENT VERSION 10/7/23 AVAILABLE,,NO,,&SUBIOWA,2023-10-06,,2023-10-05,,,,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41734,1205.0,1205-1,SUBWAY,SUBWAY ALBANY NO PRN DPM PR,LAVERNE DOWNING,VOID,Only changed  rounding to N,,NO,,&SUBALBY,2023-10-07,,2023-10-05,,,SUBWAY,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41733,1205.0,1205-5,SUBWAY,SUBWAY IOWA NO PRN DPM PR,LAVERNE DOWNING,VOID,Only changed  rounding to N,,NO,,&SUBIOWA,2023-10-07,,2023-10-05,,,SUBWAY,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41732,1205.0,1205-7,SUBWAY,SUBWAY N MEXICO NO PRN DPM PR,LAVERNE DOWNING,VOID,Only changed  rounding to N,,NO,,&SUBNM,2023-10-07,,2023-10-05,,,SUBWAY,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41731,0.0,0-&SUBOK,SUBWAY,SUBWAY OKLAHOMA NO PRN DPM PR,,VOID,MORE CURRENT VERSION 10/7/23 AVAILABLE,,NO,,&SUBOK,2023-10-06,,2023-10-05,,,,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41730,0.0,0-&MAXKITC,MAXS KITCHEN,MAXS KITCHEN LCC DPM,MARIELLE HENDRIX,COMPLETED,,2023-10-05,NO,38607029,&MAXKITC,2023-10-08,Maxs Folder,2023-10-05,,2023-10-05 00:00:00,MAXKITCH,NO,4,Being Created,NO,,NO,ROBERT CRAIG,2025-10-08 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41729,,,,WILDFLOWER BREAD CO WLDF LCC,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/21/23; pending OT upload,2023-10-11,NO,38629955,&WLDFLWR,2023-10-06,Wildflower BREAD COMPANY,2023-10-05,,2023-10-04 00:00:00,WLDFLWR,NO,Opsite 049,WLDF,NO,,NO,AUSTIN DWORSKY,2039-12-31 00:00:00,2024-08-01 00:00:00,Varies,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41728,1773.0,1773-1,ALEXANDRIA RESTAURANT GROUP,ALEXANDRIA REST PART DPMPR LCC,BECCA MOORE,IN PROGRESS,flag due 10.23.23,2023-10-12,NO,38628453,&ALEXAND,2023-10-07,Alexandria Rest,2023-10-05,,2023-10-05 00:00:00,ALEXREST,YES,opsite 010,DTNN,NO,,NO,JESSICA RODRIGUEZ,2025-10-20 00:00:00,2024-01-01 00:00:00,.05 fee per case increase,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41727,1205.0,1205-3,SUBWAY,SUBWAY CONNECTICUT NO PRN PR,LAVERNE DOWNING,VOID,Only changed  rounding to N,,NO,,&SUBCONN,2023-10-07,,2023-10-05,,,SUBWAY,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41726,0.0,0-&LOSAMGO,LOS AMIGOS,LOS AMIGOS,MARIELLE HENDRIX,COMPLETED,,2023-10-06,NO,38578271,&LOSAMGO,2023-10-15,Los Amigos,2023-10-05,2023-10-06,2023-10-05 00:00:00,LOSAMIGO,YES,60,C060LSMS,NO,,NO,JAKI MCCONKEY,2024-10-15 00:00:00,2024-10-15 00:00:00,3% ANNUAL,NEW,YES,PASS,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,0.9
41725,838.0,838-5,EINSTEIN BAGELS,&EINSTEIN NON CORP 052 DPM PR,BECCA MOORE,COMPLETED,,2023-10-12,YES,38633384,&ENNCP52,2023-10-06,Einstein 052 (Portland),2023-10-05,2023-10-12,2023-10-05 00:00:00,EINSTEIN,YES,opsite 052,ENRG,NO,,NO,NANCY NOYES,2023-12-31 00:00:00,2023-11-06 00:00:00,monthly fuel surcharge,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41724,0.0,0-&SUBCILL,SUBWAY,SUBWAY C ILLINOIS NO PRN PR,,VOID,MORE CURRENT VERSION 10/7/23 AVAILABLE,,NO,,&SUBCILL,2023-10-06,,2023-10-05,,,,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41723,0.0,0-&HARTSMT,HARTS MEAT MARKET,HARTS MEAT MARKET LLC  DPM PR,HEATHER CORLEY,IN PROGRESS,,2023-10-05,NO,38584213,&HARTSMT,2023-10-06,Harts Meat Market ,2023-10-05,,2023-10-05 00:00:00,HARTMEAT,YES,37,C037HMMT ,NO,,NO,NANCY NOYES,2025-09-30 00:00:00,2024-09-30 00:00:00,3% Annual increase ,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,,0.95
41722,1205.0,1205-6,SUBWAY,SUBWAY MONTANA NO PRN DPM PR,LAVERNE DOWNING,VOID,Only changed  rounding to N,,NO,,&SUBMONT,2023-10-07,,2023-10-05,,,SUBWAY,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41721,0.0,0-&SUBMONT,SUBWAY,SUBWAY MONTANA NO PRN DPM PR,,VOID,MORE CURRENT VERSION 10/7/23 AVAILABLE,,NO,,&SUBMONT,2023-10-06,,2023-10-05,,,,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41720,0.0,0-&SUBNM,SUBWAY,SUBWAY N MEXICO NO PRN DPM PR,,VOID,MORE CURRENT VERSION 10/7/23 AVAILABLE,,NO,,&SUBNM,2023-10-06,,2023-10-05,,,,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41719,1205.0,1205-10,SUBWAY,SUBWAY SYRACUSE NO PRN ATTACH,LAVERNE DOWNING,VOID,Only changed  rounding to N,,NO,,&SUBSYRA,2023-10-07,,2023-10-05,,,SUBWAY,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41718,0.0,0-&SUBALBY,SUBWAY,SUBWAY ALBANY NO PRN DPM PR,,VOID,MORE CURRENT VERSION 10/7/23 AVAILABLE,,NO,,&SUBALBY,2023-10-06,,2023-10-05,,,,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41717,,,,FIREKEEPER CASINO HOTEL,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/21/23; pending OT upload,2023-10-12,NO,38625303,&FRKEEPR,2023-10-06,Firekeepers Casino Hotel,2023-10-05,,2023-10-05 00:00:00,FRKEEPER,YES,Opsite 068,C068FKCH,NO,,NO,JAKI MCCONKEY,2039-12-31 00:00:00,,,AMENDMENT,NO,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.95
41716,0.0,0-&SUBCONN,SUBWAY,SUBWAY CONNECTICUT NO PRN PR,,VOID,MORE CURRENT VERSION 10/7/23 AVAILABLE,,NO,,&SUBCONN,2023-10-06,,2023-10-05,,,,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41715,0.0,0-&SUBSYRA,SUBWAY,SUBWAY SYRACUSE NO PRN ATTACH,,VOID,MORE CURRENT VERSION 10/7/23 AVAILABLE,,NO,,&SUBSYRA,2023-10-06,,2023-10-05,,,,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41714,0.0,0-&AMC,AMC AMERICAN MULTI-CINEMA CMU,AMC AMERICAN MULTI-CINEMA CMU,DANE CASTEEL,COMPLETED,,,NO,45204,&AMC,2023-10-06,AMERICAN MULTI-CINEMA INC AMCC,2023-10-05,,2023-10-05 00:00:00,AMC,YES,CST,AMCC,NO,,NO,JOHN RUSHBY,2039-12-31 00:00:00,2024-10-01 00:00:00,Sysco Brand % adjustment,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41713,,,,MACEDON HILLS FAMILY RESTAURAN,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/20/23; pending OT upload,2023-10-09,NO,38573291,&MACEDON,2023-10-05,Macedon Hills Family Restaurant,2023-10-04,,2023-10-04 00:00:00,MACEDON,YES,Opsite 027,C027MSJD,NO,,NO,AUSTIN DWORSKY,2039-12-31 00:00:00,2024-08-17 00:00:00,3% annual increase,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41712,,,,CHICKEN SHANTY DPM,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/20/23; pending OT upload,2023-10-11,NO,38581049,&CSHANTY,2023-10-05,Chicken Shanty,2023-10-04,,2023-10-02 00:00:00,C052CCST,NO,Opsite 052,C052CCST,NO,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41711,,,,LIQUID PLANET MONTANA,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/20/23; pending OT upload,2023-10-11,NO,38581880,&LIQUID,2023-10-05,Liquid Planet Montana,2023-10-04,,2023-10-02 00:00:00,C043LQPM,YES,Opsite 043,C043LQPM,NO,,NO,ROBERT CRAIG,2039-12-31 00:00:00,2024-07-24 00:00:00,3% Fee/Unit items,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41710,721.0,721-1,BOSTON PIZZA,BOSTON PIZZA DPM PRICE RULE,DEBBIE GUILLAUME,COMPLETED,pending OT upload,2023-10-11,YES,38579937,&BOSTONP,2023-10-05,Boston Pizza,2023-10-04,2023-10-11,2023-09-29 00:00:00,BOSTPIZZ,YES,Kristin Le,BPIZ,NO,,NO,ROBERT CRAIG,2039-12-31 00:00:00,2024-10-01 00:00:00,Weight CPI,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41709,0.0,0-&MULLTBY,MULLET BAY,MULLET BAY/INDIGO BAY LCC,HEATHER CORLEY,COMPLETED,,2023-10-05,NO,38510318,&MULLTBY,2023-10-05,Mullet Bay ,2023-10-04,,2023-10-04 00:00:00,MULLETBY,YES,3,C003MLBY,NO,,NO,MICHELE BROWN,2026-09-01 00:00:00,2024-09-01 00:00:00,3% Annual Increase ,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41708,,,,POTAWATOMI BINGO CASINO DPM PR,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/19/23; pending OT upload,2023-10-12,NO,38593650,&POTAWAT,2023-10-05,Potawatomi Casino,2023-10-04,2023-10-16,2023-10-03 00:00:00,C035PWHC,NO,Opsite 035,C035PWHC,NO,,NO,NANCY NOYES,2039-12-31 00:00:00,,,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41707,0.0,0-&CWTRAVL,CLEARWATER TRAVEL PLAZA/HASTY TRUCK STOP,CLEARWATER/HASTYS/TRUCKERS GRP,LAVERNE DOWNING,IN PROGRESS,waiting for dpm response,,NO,38582121,&CWTRAVL,2023-10-05,Clearwater Travel Plaza-Hasty Truck Stop,2023-10-04,,2023-10-04 00:00:00,C332CLRW,YES,332,C332CLRW,NO,,NO,JAKI MCCONKEY,2039-12-31 00:00:00,2024-09-30 00:00:00,Annual 3% to fee items,,YES,PASS,PASS,,PASS,,,PASS,,,,,0.25
41706,,,,MONCADA GROUP,DEBBIE GUILLAUME,COMPLETED,Audit flag 10/24/23; pending OT upload,2023-10-11,NO,38583286,&MONCADA,2023-10-09,Monacada Group,2023-10-04,2023-10-11,2023-10-03 00:00:00,MONACADA,YES,Opsite 050,C050MCGP,NO,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.95
41705,0.0,0-&DINPORC,DINNERS ON THE PORCH,DINNERS ON THE PORCH,TRACEY SMITH,COMPLETED,,2023-10-04,NO,38545042,&DINPORC,2023-10-04,Dinners on the Porch,2023-10-03,,2023-10-03 00:00:00,DINPORCH,NO,48,being created,NO,,NO,DESIREE RICE,2024-10-02 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41704,816.0,816-10,DAIRY QUEEN,INTL DAIRY QUEEN DPM NEW MEXIC,LAVERNE DOWNING,COMPLETED,need base name of supc 7074056 corrected,2023-10-11,YES,38548310,&IDQ066,2023-10-04,Dairy Queen,2023-10-03,2023-10-12,2023-10-03 00:00:00,DAIRYQ,YES,66,DQOC,NO,,NO,ELIAS RHODES,2039-12-31 00:00:00,,NONE,AMENDMENT,YES,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,0.95
41702,0.0,0-&LOSOLIV,LOS OLIVOS,LOS OLIVOS / SOMBREMESA LCC,HEATHER CORLEY,COMPLETED,emailed MUA Notify re: NID creation on 10/5/2023,2023-10-05,NO,38483818,&LOSOLIV,2023-10-04,Los Olivos ,2023-10-03,,2023-10-03 00:00:00,LOSOLIVO,NO,13,C013SHMG,NO,,NO,MICHELE BROWN,2025-09-30 00:00:00,2024-09-30 00:00:00,3% Annual increase ,NEW,NO,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41701,,,,FBUY CONCIERGE NO PRN GAMING,,,,,NO,,&CNRGAME,2023-10-05,,2023-10-03,,,AIMBRDG,,,,,,NO,ELIAS RHODES,2039-12-31 00:00:00,,,,NO,FAIL,PASS,,,,,PASS,,,,,0.1
41698,0.0,0-&MICKMGN,MICK MORGANS DPM LCC PR,MICK MORGANS DPM LCC PR,DANE CASTEEL,COMPLETED,,,NO,45203,&MICKMGN,2023-10-04,CLM MICK MORGANS C056MIMO,2023-10-03,,2023-10-03 00:00:00,C056MIMO,YES,056,C056MIMO,NO,,NO,JOHN RUSHBY,2039-12-31 00:00:00,,,NEW,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41696,3098.0,3098-1,BBs Café,BBS CAFE,BECCA MOORE,IN PROGRESS,,,NO,,&BBSCAFE,2023-10-04,,2023-10-03,,,BBSCAFE,,,,,,NO,JAKI MCCONKEY,2039-12-31 00:00:00,,,,NO,FAIL,FAIL,,,,,PASS,,,,,0.05
41694,771.0,771-1,CHOCTAW NATION,&CHOCTAW NATION DPM PR,DEBBIE GUILLAUME,COMPLETED,pending OT upload,2023-10-10,NO,38551456,&CHOCTAW,2023-10-04,Choctaw Nation,2023-10-03,2023-10-10,2023-09-29 00:00:00,CHOCTAW,NO,Dean Nichols,CWNTCWNT,NO,,NO,ROBERT CRAIG,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
41692,1414.0,1414-1,PUTTSHACK,PUTTSHACK CORP PRICE RULE,DEBBIE GUILLAUME,COMPLETED,pending OT upload,2023-10-09,NO,38525220,&PUTTSHA,2023-10-04,Puttshack,2023-10-03,2023-10-09,2023-10-03 00:00:00,PUTTSHAC,NO,CMU,PTTS,NO,,NO,AUSTIN DWORSKY,2039-12-31 00:00:00,,,AMENDMENT,YES,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1.0
